mean_mae,position_source_mae,rich_mae,rich_minus_position_mae,rich_minus_mean_mae
0.10028316466936316,0.08554522726596113,0.07198172715793001,-0.013563500108031118,-0.028301437511433145
0.08034405794407953,0.06477728076836378,0.05175635147317139,-0.013020929295192392,-0.028587706470908143
0.0859270318070927,0.07096635675153075,0.055984939306648274,-0.014981417444882475,-0.029942092500444425
0.0810258749223633,0.06772750871630721,0.05359027654782909,-0.014137232168478127,-0.027435598374534208
0.06950921396516896,0.05224775189406496,0.036798480044154064,-0.0154492718499109,-0.032710733921014895
0.07060020336897686,0.055642546751084675,0.041323798479248074,-0.014318748271836601,-0.02927640488972879
0.06834895406232087,0.05209253072076425,0.03727023989774907,-0.014822290823015179,-0.0310787141645718
0.0676948937065319,0.0507509992282203,0.03397308834924757,-0.016777910878972735,-0.03372180535728433
0.0709659338695422,0.056714421043054804,0.044650139946549476,-0.012064281096505328,-0.02631579392299272
0.08291069007513233,0.06571709947152363,0.05180299130162991,-0.013914108169893719,-0.031107698773502418
0.0823565545931734,0.06749003374669729,0.05462595578217706,-0.012864077964520229,-0.027730598810996335
0.08604656057701175,0.07190937809416527,0.05769747639255758,-0.014211901701607688,-0.02834908418445417
0.08394949529488473,0.06724137183372236,0.053678557838922246,-0.013562813994800117,-0.03027093745596248
0.0883269065651009,0.07303457529574255,0.05837674272278856,-0.014657832572953985,-0.029950163842312333
0.06832223458990855,0.052966061215742946,0.03763263200856956,-0.015333429207173385,-0.030689602581338987
0.0837857858185224,0.0684222314847835,0.054154689218545486,-0.014267542266238019,-0.029631096599976918
0.0869575334547276,0.07029829275387689,0.05707679128123566,-0.013221501472641228,-0.029880742173491945
0.0740022220511772,0.06012815177026869,0.04718206438899066,-0.012946087381278025,-0.026820157662186532
0.09020395437024002,0.07261511551303255,0.05857075598357782,-0.014044359529454736,-0.031633198386662204
0.08398137758369002,0.06878025879999063,0.05388980579137053,-0.014890453008620096,-0.030091571792319492
0.06788555524310366,0.05285863798762378,0.03695216585429718,-0.015906472133326605,-0.030933389388806486
0.06668636066143761,0.05177065829491484,0.03834733886307895,-0.01342331943183589,-0.028339021798358663
0.09599075150970364,0.07995254214167193,0.06772440870890414,-0.012228133432767782,-0.028266342800799496
0.07599293769895239,0.06020079052306236,0.0450968701647042,-0.015103920358358162,-0.030896067534248194
0.06800231661178029,0.05268602453239035,0.03717881629588341,-0.01550720823650694,-0.030823500315896875
0.0913877540453123,0.07628088217299266,0.062006833950605696,-0.01427404822238696,-0.0293809200947066
0.08418337409614274,0.06946584106094811,0.056133641057620164,-0.013332200003327944,-0.028049733038522574
0.06698684132714391,0.05055381788436331,0.0361425624011521,-0.014411255483211212,-0.030844278925991814
0.0740172293649083,0.060532673083915245,0.048055743148360336,-0.012476929935554909,-0.025961486216547966
0.08966697759912604,0.07491707182196913,0.061157941689258304,-0.01375913013271083,-0.028509035909867732
0.07459834974440858,0.05829997144663582,0.045973475968534835,-0.012326495478100982,-0.02862487377587375
0.06968125022945895,0.05140898460319518,0.036143425285012735,-0.015265559318182444,-0.033537824944446216
0.0862207548105785,0.06918835958550273,0.0554260594727443,-0.013762300112758433,-0.030794695337834202
0.0919701311643733,0.07784643424158631,0.06288537249763752,-0.01496106174394879,-0.02908475866673578
0.08326554105841384,0.07001982868997492,0.058030722063864885,-0.011989106626110031,-0.025234818994548956
0.0736417814524634,0.05967088413260953,0.04582878794779061,-0.013842096184818915,-0.02781299350467279
0.06981748462855415,0.05213499608066461,0.036775312168926995,-0.015359683911737615,-0.03304217245962716
0.08991514210518346,0.076711414126144,0.06318493888782638,-0.013526475238317626,-0.026730203217357085
